following,followers,actions,is_retweet,location,Type
7646.0,16107.0,14786.0,0.0,"NE Dallas, formerly Los Angeles County.",Spam
312.0,501.0,1517.0,1.0,Iowa,Spam
440.0,136.0,346.0,1.0,"Florianópolis, Brazil",Spam
11300.0,23104.0,27584.0,0.0,LA - TX,Spam
1349.0,1978.0,4481.0,1.0,Runeterra,Spam
0.0,0.0,0.0,0.0,"Yeshwanthpur, Bengaluru",Quality
569.0,859.0,4037.0,1.0,Locked inside your heart,Spam
0.0,84300.0,145.0,0.0,Olsen Field at Blue Bell Park,Quality
0.0,0.0,0.0,0.0,"Elmhurst, IL",Quality
0.0,0.0,,0.0,"Toronto, Ontario",Quality
13167.0,25268.0,38738.0,0.0,Spalding/Reading,Spam
2560.0,2252.0,15770.0,1.0,Nou Yowrk Citay,Spam
593.0,318.0,598.0,1.0,65+ NEW arrivals weekly!,Spam
,0.0,0.0,0.0,,Quality
0.0,42000.0,2.0,0.0,,Quality
13679.0,12720.0,8099.0,0.0,Miami,Spam
10800.0,15800.0,,0.0,Essex,Quality
0.0,84000.0,200.0,0.0,"Washington, DC",Quality
0.0,0.0,0.0,0.0,+flashback,Quality
921.0,840.0,2814.0,1.0,"Moscow, Russia",Spam
0.0,1400000.0,,1.0,,Quality
0.0,0.0,,0.0,"Bowling Green, OH",Quality
0.0,50900.0,,0.0,Santa Monica,Quality
466.0,219.0,657.0,1.0,734,Spam
13862.0,25371.0,39913.0,0.0,🎵somewhere over the rainbow 🎶,Spam
0.0,0.0,,0.0,Romania,Quality
0.0,0.0,,1.0,"Chicago, IL",Quality
0.0,0.0,,0.0,,Quality
3206.0,904.0,1095.0,0.0,"Goes-Centrum, Goes",Spam
64.0,204.0,5764.0,1.0,Boston. Msaeachubaets,Spam
3416.0,11436.0,13131.0,0.0,ALEGRIA SINCE 11-17-15,Spam
6768.0,24266.0,31688.0,0.0,Francistown Botswana,Spam
0.0,0.0,,0.0,"Imus, Calabarzon",Quality
161.0,169.0,161.0,0.0,🔩,Spam
2407.0,2793.0,3535.0,1.0,"Quad Cities, Illinois",Spam
0.0,0.0,,0.0,"Fairview, TN",Quality
4807.0,17735.0,7138.0,0.0,Ohio/West Virginia,Spam
6775.0,17031.0,23487.0,0.0,Wonho's Underworld,Spam
2286.0,2297.0,2855.0,1.0,(fake)london/ggow,Spam
386.0,629.0,1111.0,0.0,151007 IE PARIS,Spam
378000.0,11200000.0,1237.0,0.0,"Anfield, Liverpool",Quality
0.0,0.0,,0.0,"Ontario, Canada",Quality
246.0,2128.0,143662.0,1.0,flo rida,Spam
0.0,0.0,1188.0,0.0,,Quality
0.0,0.0,,0.0,"Elche, España",Quality
0.0,0.0,0.0,0.0,704-919,Quality
2292.0,2068.0,3024.0,1.0,Bailiwick of Jersey,Spam
1628.0,1417.0,2974.0,1.0,Iowa,Spam
5206.0,23810.0,30203.0,0.0,"Drumchapel,Glasgow",Spam
0.0,0.0,,1.0,,Quality
242.0,119.0,166.0,0.0,"Kolkata, India",Spam
838.0,807.0,4100.0,1.0,Milano,Spam
0.0,0.0,0.0,0.0,"Newcastle-under-Lyme, England",Quality
5309.0,5311.0,10928.0,0.0,Waltham Forest,Spam
4.0,16.0,1824.0,0.0,Quezon City,Spam
135.0,48.0,400.0,0.0,with money in a meeting,Spam
1074.0,907.0,1629.0,1.0,WORLDWIDE,Spam
5407.0,15658.0,16911.0,0.0,Donegal,Spam
4995.0,4218.0,723.0,1.0,Russian Federation,Spam
2240.0,2563.0,10848.0,1.0,Sylvanian Village,Spam
25500.0,26100.0,204.0,0.0,,Quality
1953.0,1316.0,2905.0,0.0,China,Spam
0.0,0.0,0.0,0.0,,Quality
0.0,0.0,0.0,0.0,New York,Quality
53.0,11.0,23.0,0.0,"151206, 180301-03",Spam
6842.0,7278.0,500.0,0.0,New Hampshire/Florida,Spam
0.0,39500.0,,0.0,"Indianapolis, IN",Quality
247.0,2509.0,154906.0,1.0,From Sea to Shining Sea,Spam
0.0,0.0,0.0,0.0,UK,Quality
0.0,0.0,20.0,0.0,sc: istrictlybad,Quality
0.0,0.0,0.0,0.0,Royston Vasey,Quality
0.0,0.0,9.0,0.0,On the shoulders of Atlas,Quality
20272.0,44655.0,14100.0,0.0,"Tracy, CA",Spam
9303.0,17975.0,8695.0,0.0,Stafford,Spam
350.0,226.0,779.0,0.0,Left of left,Spam
0.0,50400.0,1800.0,0.0,,Quality
0.0,10500.0,2.0,0.0,"Pittsburgh, PA",Quality
0.0,0.0,0.0,0.0,Malaysia,Quality
3865.0,1026.0,2818.0,1.0,"Gurgaon, India",Spam
0.0,0.0,,0.0,London / World Citizen,Quality
5148.0,24458.0,33683.0,0.0,"Weslaco, TX/ Huntsville, TX",Spam
0.0,0.0,0.0,0.0,Nonchalant asf,Quality
671.0,736.0,5479.0,1.0,Massachusetts,Spam
17121.0,25919.0,35654.0,0.0,A South Carolina Sea Island,Spam
0.0,62500.0,844.0,0.0,IG : anotherlevel17 / HQ =  ❤,Quality
0.0,0.0,,0.0,Westchester Cty. NY,Quality
14070.0,13223.0,43592.0,0.0,DC,Spam
2468.0,1161.0,2096.0,0.0,"Cheshire, UK",Spam
10246.0,11259.0,20962.0,0.0,"Washington, D.C.",Spam
0.0,0.0,,0.0,,Quality
0.0,0.0,,0.0,"Lagos, Nigeria",Quality
1787.0,1025.0,69.0,0.0,Houston,Spam
805.0,933.0,5920.0,0.0,new orleans,Spam
0.0,0.0,,0.0,,Quality
0.0,0.0,0.0,0.0,"Columbus, OH",Quality
2558.0,2250.0,16081.0,1.0,she/her. fan account,Spam
4290.0,3027.0,24404.0,0.0,🌍,Spam
6340.0,17806.0,9672.0,0.0,new england,Spam
0.0,0.0,0.0,0.0,"Lake County, OH",Quality
22275.0,27970.0,14906.0,0.0,"BLESSED SOIL, USA.",Spam
3295.0,4155.0,7295.0,0.0,Hell aka cheetopuff land,Spam
10462.0,61754.0,54498.0,0.0,spain,Spam
5521.0,17418.0,14618.0,0.0,"ÜT: 6.48218,3.32987",Spam
2193.0,1614.0,2064.0,1.0,"Alief, Houston",Spam
7484.0,8716.0,637.0,0.0,"Memphis, TN",Spam
0.0,0.0,1280.0,0.0,,Quality
0.0,0.0,,0.0,"Anaheim, CA",Quality
2005.0,1740.0,3735.0,1.0,"Watertown, MA",Spam
7750.0,17726.0,45077.0,0.0,"Savannah, GA",Spam
1735.0,969.0,3731.0,0.0,Pune,Spam
83900.0,101000.0,161.0,0.0,,Quality
0.0,65200.0,,0.0,,Quality
0.0,0.0,,1.0,"Palm Beach Gardens, FL",Quality
0.0,0.0,0.0,0.0,"Burlington, NC",Quality
0.0,0.0,0.0,0.0,,Quality
0.0,475000.0,,0.0,Always on top,Quality
14177.0,13257.0,34957.0,0.0,"Appleton, Wisconsin",Spam
8573.0,16516.0,9915.0,0.0,"Cotswolds, England",Spam
0.0,0.0,40.0,0.0,htine,Spam
2285.0,2855.0,39424.0,0.0,"Dearborn, MI",Spam
0.0,0.0,,0.0,Illadelph,Quality
11401.0,14101.0,9363.0,0.0,Havering,Spam
3306.0,3023.0,6452.0,0.0,65,Spam
21700.0,6010000.0,,0.0,402-LA,Quality
4648.0,2113.0,2376.0,0.0,ZZZZzzzzzz,Spam
25380.0,37135.0,5031.0,1.0,Free State of Indiana,Spam
0.0,0.0,319.0,0.0,"Azania , Afrika",Quality
2240.0,2547.0,11281.0,1.0,"Grand Rapids, MI",Spam
5008.0,18547.0,20204.0,0.0,"Brighton, England",Spam
406.0,773.0,8119.0,1.0,"Ontario,  🇨🇦",Spam
832.0,703.0,1634.0,1.0,Yrk,Spam
18167.0,22593.0,12573.0,0.0,"St Leonard, MD",Spam
0.0,0.0,8.0,0.0,"Johannesburg, South Africa",Quality
1737.0,796.0,2886.0,0.0,"Brisbane, Au",Spam
0.0,0.0,0.0,0.0,In gods country,Quality
0.0,0.0,9.0,0.0,"Manchester & NW, UK",Quality
0.0,0.0,5.0,0.0,,Quality
0.0,0.0,0.0,0.0,,Quality
1969.0,1131.0,336.0,0.0,worksop/sheffield,Spam
0.0,0.0,0.0,0.0,terram fatali,Quality
14127.0,13251.0,39295.0,0.0,Home,Spam
0.0,0.0,0.0,0.0,,Quality
1978.0,223.0,270.0,0.0,"North West, England",Spam
0.0,0.0,,1.0,,Quality
0.0,0.0,31.0,0.0,,Quality
7493.0,16084.0,10430.0,0.0,Official Website:,Spam
1561.0,2260.0,2919.0,1.0,°•☆Prince Uly's World☆•°,Spam
1135.0,1076.0,4149.0,1.0,"London, Ontario",Spam
14224.0,13246.0,30923.0,0.0,"Oslo, Norway",Spam
1479.0,2249.0,8824.0,1.0,Enabling Good Times,Spam
0.0,0.0,,0.0,"Memphis, TN",Quality
676.0,511.0,1326.0,1.0,"Omaha, NE",Spam
1248.0,723.0,2108.0,1.0,Illéa,Spam
4301.0,3399.0,17985.0,0.0,Manila,Spam
983.0,175.0,107.0,0.0,"albuquerque, new mexico",Spam
0.0,158000.0,,0.0,phl,Quality
0.0,0.0,0.0,0.0,all around the world,Quality
0.0,0.0,8.0,0.0,"Llanelli, Wales",Quality
0.0,0.0,,0.0,"INDIA,NEW DELHI",Quality
0.0,0.0,151.0,0.0,London UK,Quality
0.0,0.0,,0.0,Click for important disclosure,Quality
2726.0,1968.0,3774.0,1.0,chasing my dreams,Spam
0.0,0.0,,0.0,,Quality
3736.0,6260.0,15676.0,0.0,"Ecclesall, Sheffield",Spam
96.0,1065.0,695.0,0.0,NorthEast,Spam
0.0,0.0,50.0,0.0,,Quality
30200.0,12600000.0,,0.0,"Sydney, Australia",Quality
0.0,0.0,5.0,0.0,"Washington, D.C.",Quality
838.0,798.0,4862.0,1.0,NYC-Worldwide,Spam
3974.0,730.0,3293.0,0.0,walking into spiderwebs,Spam
0.0,0.0,,0.0,THE KITCHEN,Quality
4902.0,1747.0,2226.0,0.0,NYC•,Spam
0.0,0.0,,0.0,"Washington, DC",Quality
4457.0,19905.0,24326.0,0.0,"Tulsa, OK USA",Spam
0.0,77300.0,335.0,0.0,"East New York, Brooklyn",Quality
0.0,0.0,,0.0,fhsu  🐯,Quality
10135.0,11259.0,31018.0,0.0,"Pamplona, Spain",Spam
9411.0,30075.0,5774.0,0.0,"London, UK",Spam
0.0,0.0,0.0,0.0,"Faridabad, INDIA",Quality
0.0,0.0,0.0,0.0,,Quality
4263.0,3358.0,18364.0,0.0,alex 😾 💟,Spam
0.0,1040000.0,291.0,0.0,National Capital Region,Quality
0.0,22900.0,307.0,0.0,"Sydney, Australia",Quality
0.0,35300000.0,,0.0,,Quality
0.0,181000.0,930.0,0.0,"Lexington, Kentucky",Quality
0.0,0.0,0.0,0.0,,Quality
0.0,0.0,0.0,0.0,,Quality
627.0,257.0,1231.0,1.0,EXO9,Spam
0.0,0.0,,1.0,Gym,Quality
10261.0,11278.0,19604.0,0.0,"los angeles, ca",Spam
546.0,851.0,2351.0,1.0,OuterSpace,Spam
2615.0,2267.0,12004.0,1.0,Vanityland,Spam
0.0,0.0,,1.0,prob at a concert,Quality
549.0,950.0,2709.0,1.0,the stars,Spam
9455.0,13232.0,7415.0,1.0,Fist Deep,Spam
0.0,0.0,0.0,0.0,,Quality
0.0,0.0,,0.0,"Guelph, Ontario",Quality
0.0,0.0,0.0,0.0,"Juncal comunidad, PR, USA",Quality
0.0,0.0,0.0,0.0,At the 18th Hole,Quality
0.0,0.0,3.0,0.0,"San Diego, CA",Quality
12870.0,61834.0,51292.0,0.0,follow our Instagram,Spam
0.0,0.0,,0.0,Alegria,Quality
1940.0,1845.0,2835.0,1.0,"Llanelli, Wales",Spam
0.0,0.0,0.0,0.0,Southport,Quality
0.0,0.0,,0.0,@rdhbaldivia,Quality
0.0,0.0,,0.0,USA,Quality
0.0,0.0,,0.0,"Kansas City, MO",Quality
56.0,45.0,285.0,0.0,"Silsbee, Texas",Spam
1390.0,2180.0,4670.0,0.0,"757, VA, DMV, NYC",Spam
8226.0,11783.0,4789.0,0.0,Leeds,Spam
0.0,0.0,0.0,0.0,,Quality
0.0,0.0,0.0,0.0,"Buffalo NY,",Quality
0.0,0.0,0.0,0.0,"Washington, DC",Quality
0.0,0.0,,1.0,Tennessee,Quality
0.0,0.0,,0.0,"Cape Town, South Africa",Quality
0.0,0.0,0.0,0.0,"Vancouver, British Columbia",Quality
2501.0,2065.0,4725.0,1.0,Birmingham,Spam
0.0,13800.0,14.0,0.0,"Washington, DC",Quality
40.0,18.0,20634.0,0.0,Worldwide ARMY,Spam
834.0,1442.0,3614.0,1.0,"Dubai, UAE",Spam
0.0,802000.0,,0.0,Singapore 싱가포르,Quality
13724.0,18454.0,33433.0,0.0,"Bangkok, Thailand",Spam
0.0,0.0,,0.0,Ralph Lauren World,Quality
2000.0,1096.0,1386.0,0.0,"Ravenswood, WV",Spam
777.0,186.0,647.0,0.0,with Ali,Spam
0.0,0.0,118.0,0.0,SOX || DVO || CEB  🇵🇭,Quality
113.0,54.0,245.0,0.0,"Ohio, USA",Spam
0.0,0.0,,0.0,"Keller, TX",Quality
0.0,0.0,0.0,0.0,Helsinki,Quality
0.0,0.0,13.0,0.0,"Newcastle Upon Tyne, England",Quality
0.0,0.0,0.0,0.0,,Quality
0.0,0.0,,0.0,Noosa H'land Sunshine Coast Q,Quality
735.0,692.0,1459.0,1.0,Vancouver BC,Spam
0.0,10800.0,21.0,0.0,East Africa [Uganda],Quality
0.0,0.0,0.0,0.0,Ireland,Quality
0.0,75300.0,,0.0,,Quality
1937.0,416.0,1390.0,0.0,"Venice Beach, Los Angeles",Spam
856.0,804.0,2174.0,1.0,Instagram: @gigihadid,Spam
2900.0,799.0,1468.0,0.0,"Largo, Florida",Spam
8307.0,23327.0,28670.0,0.0,Makin plays,Spam
0.0,0.0,0.0,0.0,"Oklahoma City, OK",Quality
0.0,51400.0,4.0,0.0,"New Haven, Connecticut U.S.A.",Quality
0.0,60200.0,1591.0,0.0,The Fridge,Quality
983.0,1371.0,4000.0,0.0,home,Spam
0.0,0.0,,0.0,,Quality
45036.0,45661.0,2033.0,0.0,"Isle of Lewis, Scotland",Spam
0.0,56200.0,914.0,0.0,,Quality
2493.0,1579.0,1407.0,1.0,"Caracas, Venezuela",Spam
2370.0,2575.0,19582.0,1.0,yogyakrta,Spam
4973.0,17260.0,30199.0,0.0,"Boulder, CO",Spam
2614.0,2273.0,12215.0,1.0,Under these bitches skin,Spam
0.0,0.0,0.0,0.0,"Islamabad, Pakistan",Quality
2296.0,2807.0,37262.0,1.0,yoona.smtown.com,Spam
0.0,0.0,0.0,0.0,,Quality
0.0,0.0,,0.0,,Quality
0.0,0.0,0.0,0.0,http://www.cryptofaucets.xyz/,Quality
0.0,0.0,0.0,0.0,ראש העין,Quality
589.0,879.0,2354.0,1.0,Durban,Spam
74.0,121.0,1513.0,1.0,s j i k bubby gc™,Spam
0.0,0.0,,0.0,India,Quality
0.0,0.0,11.0,0.0,"Massachusetts, USA",Quality
0.0,0.0,,0.0,,Quality
5443.0,24105.0,31127.0,0.0,"Daingerfield, TX",Spam
0.0,15000000.0,,0.0,Universe,Quality
0.0,,,1.0,"Arizona, USA",Quality
14445.0,13257.0,12539.0,0.0,"South Carolina, USA",Spam
15582.0,27053.0,43430.0,0.0,Pro Wrestling Slam,Spam
814.0,341.0,1395.0,1.0,Tunisia,Spam
4900.0,1753.0,2302.0,0.0,"darkCharlotte,NC",Spam
842.0,902.0,3180.0,1.0,"Newark, DE",Spam
0.0,0.0,,1.0,,Quality
1847.0,1842.0,428.0,0.0,"Bicester, Oxfordshire, UK",Spam
34.0,6.0,3363.0,0.0,"Waterbury, CT",Spam
7178.0,18396.0,4252.0,0.0,"Jakarta, Indonesia",Spam
0.0,159000.0,,0.0,"Cairo,Egypt",Quality
5453.0,60569.0,47657.0,0.0,Minnesota / North Dakota,Spam
0.0,0.0,0.0,0.0,"Wales, United Kingdom",Quality
1235.0,906.0,2414.0,1.0,Sierra Leone,Spam
0.0,0.0,0.0,0.0,,Quality
2433.0,2720.0,1642.0,1.0,"Sofia, Bulgaria",Spam
0.0,0.0,0.0,0.0,,Quality
0.0,0.0,,0.0,Surrey,Quality
2607.0,2262.0,12767.0,1.0,الله الوطن الأمير,Spam
8843.0,14042.0,7577.0,1.0,"Southampton, England",Spam
2953.0,904.0,2746.0,0.0,windsor,Spam
0.0,0.0,0.0,0.0,"Chicago, IL",Quality
0.0,0.0,0.0,0.0,,Quality
10503.0,10761.0,1363.0,0.0,Alamosa Colorado,Spam
3733.0,3727.0,3483.0,0.0,"Tampa Bay, FL",Spam
714.0,191.0,27.0,0.0,∞ infinite ♡ sungjong,Spam
0.0,31400.0,11.0,0.0,Buy anything 5H on itunes,Quality
0.0,152000.0,,0.0,Southold,Quality
0.0,0.0,,0.0,"(BLACKP!NK,GGD,ITZY)",Quality
4849.0,1700.0,1355.0,0.0,honeymoon ave,Spam
621.0,168.0,545.0,1.0,"Austin TX, y'all",Spam
0.0,0.0,0.0,0.0,"Montego Bay,Jamaica",Quality
54400.0,86600.0,59.0,0.0,,Quality
32.0,2.0,558.0,0.0,Global citizen,Spam
8601.0,12296.0,23094.0,0.0,"Malmo, Sweden",Spam
0.0,0.0,,0.0,"Prince Edward Island, Canada",Quality
83.0,111.0,280.0,0.0,"Puyallup, WA",Spam
0.0,25000.0,,0.0,"Queens, NY",Quality
0.0,0.0,14.0,0.0,Delhi or Rajasthan,Quality
0.0,0.0,,0.0,"Dorset, UK",Quality
2994.0,678.0,2337.0,0.0,91018,Spam
0.0,0.0,0.0,0.0,"Boston, MA",Quality
0.0,0.0,0.0,0.0,São Paulo/SP - Brazil,Quality
0.0,0.0,0.0,0.0,Loading ...,Quality
0.0,0.0,,1.0,Sint-Jan-In-Eremo - Belgium,Quality
0.0,3090000.0,,0.0,Los Angeles,Quality
0.0,0.0,,0.0,,Quality
11400.0,10000.0,556.0,0.0,Grey Sloan Memorial Hospital,Quality
262.0,126.0,416.0,1.0,Durban,Spam
0.0,0.0,,0.0,"Metro Manila, Philippines",Quality
0.0,0.0,0.0,0.0,,Quality
826.0,911.0,1279.0,1.0,maisy cyan anna luke ashli,Spam
0.0,0.0,,0.0,In her’s,Quality
0.0,59200000.0,,0.0,"Washington, DC",Quality
9229.0,61635.0,57573.0,0.0,"Albany, Ga",Spam
0.0,138.0,6914.0,1.0,"Texas, USA",Spam
5961.0,60699.0,45655.0,0.0,All over Asia's airwaves,Spam
6229.0,16500.0,8554.0,0.0,"Patiala, Punjab, India",Spam
0.0,21300.0,,0.0,"Winston-Salem, NC",Quality
0.0,0.0,,0.0,"Cincinnati, OH  ✈ Atlanta, GA",Quality
0.0,0.0,0.0,0.0,"Husbands, St. James, Barbados",Quality
3978.0,1270.0,544.0,0.0,"Altoona, PA",Spam
19800.0,20500.0,11.0,0.0,"CA, USA",Quality
0.0,0.0,13.0,0.0,Woollim Trash,Quality
10081.0,17993.0,8628.0,0.0,"San Angelo, TX",Spam
13055.0,20905.0,47465.0,0.0,"District 11, Panem",Spam
4680.0,1984.0,1432.0,0.0,Lebanon,Spam
0.0,2490000.0,,0.0,,Quality
0.0,60500.0,1385.0,0.0,✨INS/WEIBO:MARKing9394,Quality
0.0,0.0,15.0,0.0,"Birmingham, AL",Quality
3345.0,1326.0,1912.0,0.0,Bandung,Spam
0.0,0.0,0.0,0.0,"Mpumalanga, South Africa",Quality
296.0,224.0,955.0,1.0,Westchester Cty. NY,Spam
0.0,0.0,,0.0,NYC,Quality
0.0,2030000.0,132.0,0.0,New York,Quality
836.0,1038.0,2100.0,1.0,"Blue Bell, PA, USA",Spam
2321.0,1613.0,4600.0,0.0,Around the world,Spam
18855.0,29712.0,26157.0,0.0,"Bloomington, IN",Spam
0.0,0.0,,0.0,colorado,Quality
2766.0,2705.0,2753.0,1.0,searching.,Spam
0.0,0.0,,0.0,"Columbia, SC",Quality
4811.0,866.0,592.0,0.0,"Knoxville, TN",Spam
0.0,0.0,0.0,0.0,grind world,Quality
11695.0,15908.0,23965.0,0.0,"Guangdong, People's Republic of China",Spam
0.0,0.0,,0.0,"Cádiz, España",Quality
0.0,0.0,,0.0,"Miami, FL",Quality
18107.0,19363.0,10105.0,0.0,Tilling,Spam
0.0,0.0,,0.0,"Tampa, FL",Quality
1.0,21.0,2386.0,0.0,DUSK HYPE TRAIN!,Spam
0.0,9.0,2458.0,0.0,"Academy Gardens, Philadelphia",Spam
0.0,0.0,,0.0,,Quality
0.0,22000.0,,1.0,Northern California,Quality
0.0,0.0,,1.0,i swerve lanes,Quality
938.0,1239.0,1824.0,1.0,fly me south korea  ✈,Spam
73200.0,72200.0,,0.0,"Tennessee, USA",Quality
0.0,59700.0,,0.0,SF x MNL,Quality
0.0,138.0,5945.0,1.0,"Phoenix, Arizona",Spam
728.0,801.0,6805.0,1.0,"ÜT: 6.48218,3.32987",Spam
0.0,0.0,,0.0,,Quality
0.0,0.0,0.0,0.0,"North Carolina, USA",Quality
1683.0,1697.0,2452.0,1.0,Tool Time,Spam
191.0,332.0,1039.0,1.0,"Howard County, Maryland",Spam
8006.0,8844.0,790.0,0.0,"Clowne, England",Spam
9312.0,19290.0,3394.0,0.0,#etalk,Spam
6458.0,18972.0,16626.0,0.0,✡ 150501  ✡ 150502  ✡,Spam
0.0,19400.0,,0.0,,Quality
7909.0,13090.0,15188.0,0.0,Miner Hall  💚 💕,Spam
508.0,1161.0,2233.0,0.0,Click for important disclosure,Spam
0.0,16400.0,,0.0,"YERRRRRR, NY",Quality
0.0,12700.0,2.0,0.0,"NE Dallas, formerly Los Angeles County.",Quality
1943.0,254.0,4294.0,0.0,"Near Worthing, UK",Spam
1338.0,1585.0,2143.0,1.0,#MALEWRITER #RpTaken #IRLTaken,Spam
0.0,0.0,,0.0,"Ossian, IN  Bluffton, IN",Quality
0.0,0.0,0.0,0.0,Los Angeles,Quality
14488.0,13173.0,7311.0,0.0,"Fort Lauderdale, FL",Spam
5235.0,17492.0,23745.0,0.0,61'94'04'토벤이,Spam
1512.0,453.0,886.0,0.0,bobafett.com,Spam
4628.0,13365.0,20017.0,0.0,"İzmir, Türkiye",Spam
14358.0,13269.0,20366.0,0.0,blackpink in my area 🦋,Spam
0.0,0.0,0.0,0.0,"saint louis, mo",Quality
7064.0,10750.0,9273.0,0.0,"Skokie, IL",Spam
338.0,158.0,579.0,1.0,sc: istrictlybad,Spam
0.0,0.0,0.0,0.0,Cambridge,Quality
1138.0,878.0,1749.0,1.0,"Boston,MA",Spam
750.0,638.0,1101.0,0.0,Alief,Spam
6367.0,17812.0,8703.0,0.0,Florida Boi,Spam
0.0,0.0,0.0,0.0,,Quality
0.0,0.0,,1.0,pineapple under the sea,Quality
0.0,0.0,0.0,0.0,,Quality
5964.0,60700.0,45566.0,0.0,"İzmir, Türkiye",Spam
5205.0,23809.0,30220.0,0.0,kumogakure,Spam
0.0,5000000.0,200.0,0.0,"Mumbai, India",Quality
0.0,0.0,0.0,0.0,,Quality
2563.0,700.0,2848.0,0.0,*Parody Account to Inspire*,Spam
0.0,145000.0,31.0,0.0,#etalk,Quality
1481.0,2055.0,5100.0,1.0,ST.LOUIS MISERY,Spam
975.0,348.0,1181.0,0.0,North Carolina USA,Spam
0.0,0.0,,0.0,,Quality
456.0,851.0,2595.0,1.0,Liverpool & Manchester,Spam
5231.0,22199.0,12879.0,0.0,manchester,Spam
0.0,84300.0,,0.0,"New York, USA",Quality
0.0,889000.0,,0.0,,Quality
7941.0,11644.0,5321.0,0.0,"Charlotte,NC",Spam
14383.0,13261.0,19102.0,0.0,west baltimore | zone 7,Spam
0.0,215000.0,42.0,0.0,India,Quality
5708.0,18587.0,6148.0,0.0,"Warwick, RI",Spam
114000.0,135000.0,,0.0,919USA  www brain mindmap tv,Quality
70440.0,72264.0,6757.0,0.0,"Orlando, FL",Spam
4755.0,2822.0,3273.0,0.0,"Manchester,England",Spam
0.0,0.0,3.0,0.0,,Quality
0.0,0.0,,0.0,Where Im Supposed To Be,Quality
2418.0,1130.0,811.0,0.0,Woollim Trash,Spam
0.0,0.0,3.0,0.0,"Seattle, WA",Quality
0.0,0.0,8.0,0.0,"ÜT: 39.8771,-75.255737",Quality
0.0,0.0,0.0,0.0,,Quality
0.0,3380000.0,144.0,0.0,TV. RADIO. PRINT. WEB. RETAIL,Quality
858.0,778.0,4403.0,1.0,warmers@benchwarmers.ie,Spam
5080.0,15257.0,12588.0,0.0,Chicagoland,Spam
862.0,786.0,3955.0,1.0,The Mountains,Spam
343.0,377.0,1061.0,1.0,"Houston,TX",Spam
0.0,0.0,,0.0,"Budapest, Hungary",Quality
0.0,0.0,,0.0,This England,Quality
0.0,0.0,0.0,0.0,,Quality
1083.0,718.0,1381.0,1.0,"Orlando, FL",Spam
4733.0,1967.0,688.0,0.0,los angeles,Spam
575.0,911.0,2097.0,1.0,Tripple DDD / Houston,Spam
0.0,0.0,0.0,0.0,"Warri by roots, PH for hustle",Quality
3018.0,6077.0,3098.0,0.0,Miami / Fort Lauderdale,Spam
4727.0,8148.0,13315.0,0.0,Around The World,Spam
10239.0,11254.0,21656.0,0.0,jb & camila follows,Spam
1426.0,1838.0,1503.0,1.0,"Iowa, USA",Spam
2692.0,2160.0,5775.0,1.0,"CA, USA",Spam
0.0,24900.0,384.0,0.0,24 - she/they - sydney,Quality
0.0,1010000.0,,0.0,New York,Quality
1273.0,1863.0,2411.0,1.0,Venezuela,Spam
0.0,30000.0,27.0,0.0,"Cupertino CA, USA",Quality
0.0,0.0,0.0,0.0,ATX,Quality
65.0,57.0,759.0,0.0,joseph | he/him,Spam
0.0,428000.0,856.0,0.0,Paris / Cannes,Quality
22000.0,25700.0,0.0,0.0,,Quality
0.0,2880000.0,169.0,0.0,,Quality
,2100000.0,,0.0,,Quality
1321.0,608.0,3472.0,1.0,Australia,Spam
16924.0,29453.0,25413.0,0.0,breath @ breath,Spam
0.0,0.0,0.0,0.0,,Quality
0.0,0.0,,1.0,USA,Quality
3871.0,899.0,384.0,0.0,"Charlotte, NC",Spam
0.0,0.0,0.0,0.0,,Quality
5300.0,19805.0,20664.0,0.0,dalis•raquel•mary•ella•inès,Spam
0.0,1840000.0,,0.0,"Pittsburgh, PA",Quality
0.0,0.0,49.0,0.0,"Bromsgrove, UK",Spam
0.0,873000.0,124.0,0.0,Riding The Line,Quality
0.0,0.0,,0.0,paillettes !!!,Quality
0.0,15200.0,,0.0,"Ontario,  🇨🇦",Quality
0.0,0.0,,0.0,,Quality
12170.0,31803.0,28637.0,0.0,원우리들,Spam
900.0,828.0,4655.0,1.0,@mattlowkey_ ♡,Spam
828.0,1320.0,5449.0,0.0,Worldwide,Spam
13393.0,12465.0,7314.0,0.0,"Los Angeles, Ca",Spam
14900.0,18900.0,0.0,0.0,"Connecticut, USA",Quality
0.0,0.0,39.0,0.0,-.-. --- -. -.-. . .--. -,Quality
4668.0,16849.0,33438.0,0.0,ma,Spam
693.0,695.0,1511.0,1.0,919 $,Spam
0.0,0.0,0.0,0.0,,Quality
0.0,8.0,2507.0,0.0,Iran,Spam
2610.0,2271.0,12474.0,1.0,"Cotswolds, England",Spam
803.0,243.0,964.0,0.0,Hyrule Castle,Spam
0.0,0.0,2.0,0.0,"Manila, Philippines ☀",Quality
0.0,0.0,,0.0,DC,Quality
0.0,0.0,,1.0,Vancouver,Quality
74.0,146.0,2950.0,1.0,Wicklow Town,Spam
410.0,743.0,3075.0,1.0,"Madison, WI",Spam
3430.0,8766.0,1514.0,1.0,"West Hartford, CT",Spam
2938.0,299.0,541.0,0.0,"London, N4",Spam
0.0,0.0,0.0,0.0,Indonesia,Quality
2682.0,2484.0,10438.0,0.0,"New York, NY/Pittsburgh, PA",Spam
0.0,0.0,0.0,0.0,Ohio. USA,Quality
